"arm","x","est","lo","hi"
"B1",4.83370589700328,0.052303979854343,0.0447500950769998,0.0594477090871909
"B1",4.92666177963796,0.0507952811771711,0.0431302160689533,0.0580386182242397
"B1",5.01961766227264,0.0493292666762149,0.0415701292461781,0.0566095069045874
"B1",5.11257354490731,0.0479046855446666,0.0400458665267334,0.0552415640021172
"B1",5.20552942754199,0.0465203250509212,0.0386012870639832,0.053901543905623
"B1",5.29848531017667,0.0451750093301427,0.0371902560252888,0.0525798690369388
"B1",5.39144119281135,0.0438675982160036,0.0359076253552833,0.051325069491488
"B1",5.48439707544603,0.042596986111189,0.0346111415039324,0.0500608452100118
"B1",5.57735295808071,0.0413621008953129,0.0333823358857682,0.048881543557958
"B1",5.67030884071538,0.0401619028689419,0.0321714193434639,0.04771314877476
"B1",5.76326472335006,0.0389953837324691,0.0310069289514967,0.0465873909873089
"B1",5.85622060598474,0.0378615655986298,0.0298690488943753,0.0454652288230494
"B1",5.94917648861942,0.036759500037493,0.028759129263616,0.0443679790179849
"B1",6.0421323712541,0.0356882671528055,0.0276912212852457,0.0432902512439941
"B1",6.13508825388878,0.0346469746886082,0.0266353066153218,0.0422801056308241
"B1",6.22804413652345,0.0336347571650805,0.0256532568836376,0.0412586274214746
"B1",6.32100001915813,0.0326507750426111,0.0247294098339726,0.0402483831686567
"B1",6.41395590179281,0.0316942139131246,0.0238099794266847,0.0392960109018423
"B1",6.50691178442749,0.0307642837177327,0.0229393383856577,0.0383369359515277
"B1",6.59986766706217,0.0298602179898116,0.0220600368632149,0.0373651883585791
"B1",6.69282354969685,0.028981273122636,0.021201732178138,0.0364642047422185
"B1",6.78577943233153,0.0281267276607377,0.020420513090698,0.0355730319465193
"B1",6.8787353149662,0.027295881614181,0.0196517856023662,0.0347059187396472
"B1",6.97169119760088,0.0264880557949784,0.0188839205991989,0.0338649776040534
"B1",7.06464708023556,0.0257025911748981,0.0181930102827462,0.0330644724161679
"B1",7.15760296287024,0.0249388482639417,0.0174671595021742,0.0322506309050703
"B1",7.25055884550492,0.0241962065087931,0.0167550060073433,0.0314531324334308
"B1",7.3435147281396,0.0234740637105697,0.016095768308717,0.0306766041034863
"B1",7.43647061077427,0.0227718354612251,0.0154083438135758,0.0299052996463006
"B1",7.52942649340895,0.0220889545979801,0.0147455115421744,0.0291887624247804
"B1",7.62238237604363,0.0214248706751777,0.0141264337459609,0.0284820843903866
"B1",7.71533825867831,0.0207790494529802,0.0135927164363636,0.0277751257861961
"B1",7.80829414131299,0.0201509724023476,0.0130374848891254,0.0270888763691386
"B1",7.90125002394767,0.0195401362257542,0.0125035775167882,0.0264122300189601
"B1",7.99420590658234,0.0189460523931218,0.0119681363658019,0.0257427743101502
"B1",8.08716178921702,0.0183682466924636,0.0114592239724412,0.0251293011551337
"B1",8.1801176718517,0.0178062587947532,0.0109503622724337,0.0245005083173142
"B1",8.27307355448638,0.0172596418325464,0.010485965627571,0.0239199535772828
"B1",8.36602943712106,0.0167279619919038,0.0100329645854609,0.0233361423528532
"B1",8.45898531975574,0.0162107981171756,0.00959299305896224,0.0227788974656923
"B1",8.55194120239041,0.0157077413282244,0.00912021701235753,0.0222315431914908
"B1",8.64489708502509,0.0152183946496791,0.00866551332035993,0.0216920105525306
"B1",8.73785296765977,0.0147423726518249,0.00821033237217645,0.0211494004862731
"B1",8.83080885029445,0.0142793011027479,0.00778148145207931,0.0206551470651169
"B1",8.92376473292913,0.0138288166313676,0.00737099239583146,0.0201722916485759
"B1",9.01672061556381,0.0133905664010014,0.00695478771394699,0.0196891459087507
"B1",9.10967649819849,0.0129642077931183,0.00657288084702889,0.0192145666830816
"B1",9.20263238083316,0.0125494081009498,0.00623157996562751,0.018766009758502
"B1",9.29558826346784,0.0121458442326392,0.00586924843399636,0.0183275470408248
"B1",9.38854414610252,0.0117532024236185,0.00551897254576158,0.0179573435532946
"B1",9.4815000287372,0.0113711779579154,0.00513678082565455,0.0175357614836448
"B1",9.57445591137188,0.0109994748981013,0.00480477917746573,0.0171396759363851
"B1",9.66741179400656,0.0106378058236005,0.00442163146941082,0.0167553597268633
"B1",9.76036767664123,0.0102858915770933,0.00406586314550715,0.0163781697793747
"B1",9.85332355927591,0.00994346101875024,0.00372202067098422,0.015961760365484
"B1",9.94627944191059,0.00961025078804721,0.00337978634107858,0.0156135032983801
"B1",10.0392353245453,0.00928600507291812,0.00306279732739038,0.0152649982657602
"B1",10.1321912071799,0.00897047538600934,0.00276935029752319,0.014930321872
"B1",10.2251470898146,0.00866342034780943,0.00247730513288264,0.0146165405128098
"B1",10.3181029724493,0.00836460547643425,0.00213547090928507,0.0143129918132855
"B1",10.411058855084,0.00807380298385512,0.00186456089797216,0.0140160586138035
"B1",10.5040147377187,0.00779079157836483,0.00163509649180303,0.0137264717619355
"B1",10.5969706203533,0.00751535627308318,0.00136496155317679,0.0134391887956912
"B1",10.689926502988,0.00724728820031001,0.00111517675292765,0.0131711704072966
"B1",10.7828823856227,0.0069863844315404,0.000832494115781506,0.0129220433080064
"B1",10.8758382682574,0.00673244780296261,0.000586587995776235,0.0126746194540659
"B1",10.9687941508921,0.00648528674626534,0.000313948977840876,0.0124473028142487
"B1",11.0617500335267,0.00624471512458659,7.03513089525304e-05,0.0122211559385154
